"","BZ=F.Adjusted"
"3760",111.629997253418
"3761",102.769996643066
"3762",100.690002441406
"3763",104.650001525879
"3764",107.019996643066
"3765",107.099998474121
"3766",99.4899978637695
"3767",99.5699996948242
"3768",99.0999984741211
"3769",101.160003662109
"3770",106.269996643066
"3771",107.349998474121
"3772",106.919998168945
"3773",103.860000610352
"3774",103.199996948242
"3775",105.150001525879
"3776",104.400001525879
"3777",106.620002746582
"3778",107.139999389648
"3779",110.01000213623
"3780",100.029998779297
"3781",100.540000915527
"3782",96.7799987792969
"3783",94.120002746582
"3784",94.9199981689453
"3785",96.6500015258789
"3786",96.3099975585938
"3787",97.4000015258789
"3788",99.5999984741211
"3789",98.1500015258789
"3790",95.0999984741211
"3791",92.3399963378906
"3792",93.6500015258789
"3793",96.5899963378906
"3794",96.7200012207031
"3795",96.4800033569336
"3796",100.220001220703
"3797",101.220001220703
"3798",99.3399963378906
"3799",100.98999786377
"3800",105.089996337891
"3801",99.3099975585938
"3802",96.4899978637695
"3803",92.3600006103516
"3804",93.0199966430664
"3805",92.8300018310547
"3806",88
"3807",89.1500015258789
"3808",92.8399963378906
"3809",94
"3810",93.1699981689453
"3811",94.0999984741211
"3812",90.8399963378906
"3813",91.3499984741211
"3814",92
"3815",90.620002746582
"3816",89.8300018310547
"3817",90.4599990844727
"3818",86.1500015258789
"3819",84.0599975585938
"3820",86.2699966430664
"3821",89.3199996948242
"3822",88.4899978637695
"3823",87.9599990844727
"3824",88.8600006103516
"3825",91.8000030517578
"3826",93.370002746582
"3827",94.4199981689453
"3828",97.9199981689453
"3829",96.1900024414062
"3830",94.2900009155273
"3831",92.4499969482422
"3832",94.5699996948242
"3833",91.629997253418
"3834",91.620002746582
"3835",90.0299987792969
"3836",92.4100036621094
"3837",92.379997253418
"3838",93.5
"3839",93.2600021362305
"3840",93.5199966430664
"3841",95.6900024414062
"3842",96.9599990844727
"3843",95.7699966430664
"3844",94.8300018310547
"3845",94.6500015258789
"3846",96.1600036621094
"3847",94.6699981689453
"3848",98.5699996948242
"3849",97.9199981689453
"3850",95.3600006103516
"3851",92.6500015258789
"3852",93.6699981689453
"3853",95.9899978637695
"3854",93.1399993896484
"3855",93.8600006103516
"3856",92.8600006103516
"3857",89.7799987792969
"3858",87.620002746582
"3859",87.4499969482422
"3860",88.3600006103516
"3861",85.4100036621094
"3862",83.629997253418
"3863",83.1900024414062
"3864",83.0299987792969
"3865",85.4300003051758
"3866",86.879997253418
"3867",85.5699996948242
"3868",82.6800003051758
"3869",79.3499984741211
"3870",77.1699981689453
"3871",76.1500015258789
"3872",76.0999984741211
"3873",77.9899978637695
"3874",80.6800003051758
"3875",82.6999969482422
"3876",81.2099990844727
"3877",79.0400009155273
"3878",79.8000030517578
"3879",79.9899978637695
"3880",82.1999969482422
"3881",80.9800033569336
"3882",83.9199981689453
"3883",84.3300018310547
"3884",83.2600021362305
"3885",82.2600021362305
"3886",85.9100036621094
"3887",82.0999984741211
"3888",77.8399963378906
"3889",78.6900024414062
"3890",78.5699996948242
"3891",79.6500015258789
"3892",80.0999984741211
"3893",82.6699981689453
"3894",84.0299987792969
"3895",85.2799987792969
"3896",85.9199981689453
"3897",84.9800033569336
"3898",86.1600036621094
"3899",87.629997253418
"3900",88.1900024414062
"3901",86.129997253418
"3902",86.120002746582
"3903",87.4700012207031
"3904",86.6600036621094
"3905",84.9000015258789
"3906",84.4899978637695
"3907",82.8399963378906
"3908",82.1699981689453
"3909",79.9400024414062
"3910",80.9899978637695
"3911",83.6900024414062
"3912",85.0899963378906
"3913",84.5
"3914",86.3899993896484
"3915",86.6100006103516
"3916",85.5800018310547
"3917",85.379997253418
"3918",85.1399993896484
"3919",83
"3920",83.0500030517578
"3921",80.5999984741211
"3922",82.2099990844727
"3923",83.1600036621094
"3924",82.4499969482422
"3925",83.8899993896484
"3926",84.3099975585938
"3927",84.75
"3928",85.8300018310547
"3929",86.1800003051758
"3930",83.2900009155273
"3931",82.6600036621094
"3932",81.5899963378906
"3933",82.7799987792969
"3934",80.7699966430664
"3935",77.4499969482422
"3936",73.6900024414062
"3937",74.6999969482422
"3938",72.9700012207031
"3939",73.7900009155273
"3940",75.3199996948242
"3941",76.6900024414062
"3942",75.9100036621094
"3943",74.9899978637695
"3944",78.120002746582
"3945",78.6500015258789
"3946",78.2799987792969
"3947",79.2699966430664
"3948",79.7699966430664
"3949",84.9300003051758
"3950",84.9400024414062
"3951",84.9899978637695
"3952",85.120002746582
"3953",84.1800003051758
"3954",85.6100006103516
"3955",87.3300018310547
"3956",86.0899963378906
"3957",86.3099975585938
"3958",84.7600021362305
"3959",84.7699966430664
"3960",83.120002746582
"3961",81.0999984741211
"3962",81.6600036621094
"3963",82.7300033569336
"3964",80.7699966430664
"3965",77.6900024414062
"3966",78.370002746582
"3967",79.5400009155273
"3968",79.3099975585938
"3969",75.3199996948242
"3970",72.3300018310547
"3971",72.5
"3972",75.3000030517578
"3973",77.0100021362305
"3974",77.4400024414062
"3975",76.4100036621094
"3976",74.9800033569336
"3977",74.1699981689453
"3978",75.2300033569336
"3979",74.9100036621094
"3980",76.9599990844727
"3981",75.8600006103516
"3982",75.5800018310547
"3983",75.9899978637695
"3984",76.8399963378906
"3985",78.3600006103516
"3986",76.2600021362305
"3987",76.9499969482422
"3988",73.5400009155273
"3989",72.6600036621094
"3990",74.2799987792969
"3991",76.129997253418
"3992",76.7099990844727
"3993",76.2900009155273
"3994",76.9499969482422
"3995",75.9599990844727
"3996",74.7900009155273
"3997",71.8399963378906
"3998",74.2900009155273
"3999",73.1999969482422
"4000",75.6699981689453
"4001",76.6100006103516
"4002",75.9000015258789
"4003",77.120002746582
"4004",74.1399993896484
"4005",73.8499984741211
"4006",74.1800003051758
"4007",72.2600021362305
"4008",74.0299987792969
"4009",74.3399963378906
"4010",74.9000015258789
"4011",74.6500015258789
"4012",76.6500015258789
"4013",76.5199966430664
"4014",78.4700012207031
"4015",77.6900024414062
"4016",79.4000015258789
"4017",80.1100006103516
"4018",81.3600006103516
"4019",79.870002746582
"4020",78.5
"4021",79.629997253418
"4022",79.4599990844727
"4023",79.6399993896484
"4024",81.0699996948242
"4025",82.7399978637695
"4026",83.6399993896484
"4027",82.9199981689453
"4028",84.2399978637695
"4029",84.9899978637695
"4030",85.5599975585938
"4031",84.9100036621094
"4032",83.1999969482422
"4033",85.1399993896484
"4034",86.2399978637695
"4035",85.3399963378906
"4036",86.1699981689453
"4037",87.5500030517578
"4038",86.4000015258789
"4039",86.8099975585938
"4040",86.2099990844727
"4041",84.8899993896484
"4042",83.4499969482422
"4043",84.120002746582
"4044",84.8000030517578
"4045",84.4599990844727
"4046",84.0299987792969
"4047",83.2099990844727
"4048",83.3600006103516
"4049",84.4800033569336
"4050",84.4199981689453
"4051",85.4899978637695
"4052",85.8600006103516
"4053",86.8600006103516
"4054",88.5500030517578
"4055",90.0400009155273
"4056",90.5999984741211
"4057",89.9199981689453
"4058",90.6500015258789
"4059",90.6399993896484
"4060",92.0599975585938
"4061",91.879997253418
"4062",93.6999969482422
"4063",93.9300003051758
"4064",94.4300003051758
"4065",94.3399963378906
"4066",93.5299987792969
"4067",93.3000030517578
"4068",93.2699966430664
"4069",93.2900009155273
"4070",93.9599990844727
"4071",96.5500030517578
"4072",95.379997253418
"4073",95.3099975585938
"4074",90.7099990844727
"4075",90.9199981689453
"4076",85.8099975585938
"4077",84.0699996948242
"4078",84.5800018310547
"4079",88.1500015258789
"4080",87.6500015258789
"4081",85.8199996948242
"4082",86
"4083",90.8899993896484
"4084",89.6500015258789
"4085",89.9000015258789
"4086",91.5
"4087",92.379997253418
"4088",92.1600036621094
"4089",89.8300018310547
"4090",88.0699996948242
"4091",90.129997253418
"4092",87.9300003051758
"4093",90.4800033569336
"4094",87.4499969482422
"4095",87.4100036621094
"4096",84.629997253418
"4097",86.8499984741211
"4098",84.8899993896484
"4099",85.1800003051758
"4100",81.6100006103516
"4101",79.5400009155273
"4102",80.0100021362305
"4103",81.4300003051758
"4104",82.5199966430664
"4105",82.4700012207031
"4106",81.1800003051758
"4107",77.4199981689453
"4108",80.6100006103516
"4109",82.3199996948242
"4110",82.4499969482422
"4111",81.9599990844727
"4112",81.370002746582
"4113",80.5800018310547
"4114",79.9800033569336
"4115",81.6800003051758
"4116",83.0999984741211
"4117",82.8300018310547
"4118",78.879997253418
"4119",78.0299987792969
"4120",77.1999969482422
"4121",74.3000030517578
"4122",74.0500030517578
"4123",75.8399963378906
"4124",76.0299987792969
"4125",73.2399978637695
"4126",74.2600021362305
"4127",76.6100006103516
"4128",76.5500030517578
"4129",77.9499969482422
"4130",79.2300033569336
"4131",79.6999969482422
"4132",79.3899993896484
"4133",79.0699996948242
"4134",NA
"4135",81.0699996948242
"4136",79.6500015258789
"4137",78.3899993896484
"4138",77.0400009155273
"4139",NA
"4140",75.8899993896484
"4141",78.25
"4142",77.5899963378906
"4143",78.7600021362305
"4144",76.120002746582
"4145",77.5899963378906
