"","CL=F.Adjusted"
"3689",65.6399993896484
"3690",67.5400009155273
"3691",68.3600006103516
"3692",67.4199981689453
"3693",68.7399978637695
"3694",69.2099990844727
"3695",68.5
"3696",68.5899963378906
"3697",69.9899978637695
"3698",69.2900009155273
"3699",68.3499984741211
"3700",69.3000030517578
"3701",68.1399993896484
"3702",69.7200012207031
"3703",70.4499969482422
"3704",70.4599990844727
"3705",72.6100006103516
"3706",72.6100006103516
"3707",71.9700012207031
"3708",70.2900009155273
"3709",70.5599975585938
"3710",72.2300033569336
"3711",73.3000030517578
"3712",73.9800033569336
"3713",75.4499969482422
"3714",75.2900009155273
"3715",74.8300018310547
"3716",75.0299987792969
"3717",75.879997253418
"3718",77.620002746582
"3719",78.9300003051758
"3720",77.4300003051758
"3721",78.3000030517578
"3722",79.3499984741211
"3723",80.5199966430664
"3724",80.6399993896484
"3725",80.4400024414062
"3726",81.3099975585938
"3727",82.2799987792969
"3728",82.4400024414062
"3729",82.9599990844727
"3730",83.870002746582
"3731",82.5
"3732",83.7600021362305
"3733",83.7600021362305
"3734",84.6500015258789
"3735",82.6600036621094
"3736",82.8099975585938
"3737",83.5699996948242
"3738",84.0500030517578
"3739",83.9100036621094
"3740",80.8600006103516
"3741",78.8099975585938
"3742",81.2699966430664
"3743",81.9300003051758
"3744",84.1500015258789
"3745",81.3399963378906
"3746",81.5899963378906
"3747",80.7900009155273
"3748",80.879997253418
"3749",80.7600021362305
"3750",78.3600006103516
"3751",79.0100021362305
"3752",76.0999984741211
"3753",76.75
"3754",78.5
"3755",78.3899993896484
"3756",68.1500015258789
"3757",69.9499969482422
"3758",66.1800003051758
"3759",65.5699996948242
"3760",66.5
"3761",66.2600021362305
"3762",69.4899978637695
"3763",72.0500030517578
"3764",72.3600006103516
"3765",70.9400024414062
"3766",71.6699981689453
"3767",71.2900009155273
"3768",70.7300033569336
"3769",70.870002746582
"3770",72.379997253418
"3771",70.8600006103516
"3772",68.2300033569336
"3773",71.120002746582
"3774",72.7600021362305
"3775",73.7900009155273
"3776",75.5699996948242
"3777",75.9800033569336
"3778",76.5599975585938
"3779",76.9899978637695
"3780",75.2099990844727
"3781",76.0800018310547
"3782",76.9899978637695
"3783",77.8499984741211
"3784",79.4599990844727
"3785",78.9000015258789
"3786",78.2300033569336
"3787",81.2200012207031
"3788",82.6399993896484
"3789",82.120002746582
"3790",83.8199996948242
"3791",85.4300003051758
"3792",86.9599990844727
"3793",86.9000015258789
"3794",85.1399993896484
"3795",83.3099975585938
"3796",85.5999984741211
"3797",87.3499984741211
"3798",86.6100006103516
"3799",86.8199996948242
"3800",88.1500015258789
"3801",88.1999969482422
"3802",88.2600021362305
"3803",90.2699966430664
"3804",92.3099975585938
"3805",91.3199996948242
"3806",89.3600006103516
"3807",89.6600036621094
"3808",89.879997253418
"3809",93.0999984741211
"3810",95.4599990844727
"3811",92.0699996948242
"3812",93.6600036621094
"3813",91.7600021362305
"3814",91.0699996948242
"3815",92.3499984741211
"3816",92.0999984741211
"3817",92.8099975585938
"3818",91.5899963378906
"3819",95.7200012207031
"3820",103.410003662109
"3821",110.599998474121
"3822",107.669998168945
"3823",115.680000305176
"3824",119.400001525879
"3825",123.699996948242
"3826",108.699996948242
"3827",106.019996643066
"3828",109.330001831055
"3829",103.01000213623
"3830",96.4400024414062
"3831",95.0400009155273
"3832",102.980003356934
"3833",104.699996948242
"3834",112.120002746582
"3835",111.76000213623
"3836",114.930000305176
"3837",112.339996337891
"3838",113.900001525879
"3839",105.959999084473
"3840",104.23999786377
"3841",107.819999694824
"3842",100.279998779297
"3843",99.2699966430664
"3844",103.279998779297
"3845",101.959999084473
"3846",96.2300033569336
"3847",96.0299987792969
"3848",98.2600021362305
"3849",94.2900009155273
"3850",100.599998474121
"3851",104.25
"3852",106.949996948242
"3853",108.209999084473
"3854",102.559997558594
"3855",102.75
"3856",103.790000915527
"3857",102.069999694824
"3858",98.5400009155273
"3859",101.699996948242
"3860",102.019996643066
"3861",105.360000610352
"3862",104.690002441406
"3863",105.169998168945
"3864",102.410003662109
"3865",107.809997558594
"3866",108.26000213623
"3867",109.769996643066
"3868",103.089996337891
"3869",99.7600021362305
"3870",105.709999084473
"3871",106.129997253418
"3872",110.48999786377
"3873",114.199996948242
"3874",112.400001525879
"3875",109.589996337891
"3876",112.209999084473
"3877",113.230003356934
"3878",110.290000915527
"3879",109.769996643066
"3880",110.330001831055
"3881",114.089996337891
"3882",115.069999694824
"3883",114.669998168945
"3884",115.26000213623
"3885",116.870002746582
"3886",118.870002746582
"3887",118.5
"3888",119.410003662109
"3889",122.110000610352
"3890",121.51000213623
"3891",120.669998168945
"3892",120.930000305176
"3893",118.930000305176
"3894",115.309997558594
"3895",117.589996337891
"3896",109.559997558594
"3897",110.650001525879
"3898",106.190002441406
"3899",104.269996643066
"3900",107.620002746582
"3901",109.569999694824
"3902",111.76000213623
"3903",109.779998779297
"3904",105.76000213623
"3905",108.430000305176
"3906",99.5
"3907",98.5299987792969
"3908",102.730003356934
"3909",104.790000915527
"3910",104.089996337891
"3911",95.8399963378906
"3912",96.3000030517578
"3913",95.7799987792969
"3914",97.5899963378906
"3915",102.599998474121
"3916",104.220001220703
"3917",102.26000213623
"3918",96.3499984741211
"3919",94.6999969482422
"3920",96.6999969482422
"3921",94.9800033569336
"3922",97.2600021362305
"3923",96.4199981689453
"3924",98.620002746582
"3925",93.8899993896484
"3926",94.4199981689453
"3927",90.6600036621094
"3928",88.5400009155273
"3929",89.0100021362305
"3930",90.7600021362305
"3931",90.5
"3932",91.9300003051758
"3933",94.3399963378906
"3934",92.0899963378906
"3935",89.4100036621094
"3936",86.5299987792969
"3937",88.1100006103516
"3938",90.5
"3939",90.7699966430664
"3940",90.2300033569336
"3941",93.7399978637695
"3942",94.8899993896484
"3943",92.5199966430664
"3944",93.0599975585938
"3945",97.0100021362305
"3946",91.6399993896484
"3947",89.5500030517578
"3948",86.6100006103516
"3949",86.870002746582
"3950",86.879997253418
"3951",81.9400024414062
"3952",83.5400009155273
"3953",86.7900009155273
"3954",87.7799987792969
"3955",87.3099975585938
"3956",88.4800033569336
"3957",85.0999984741211
"3958",85.1100006103516
"3959",85.7300033569336
"3960",84.4499969482422
"3961",82.9400024414062
"3962",83.4899978637695
"3963",78.7399978637695
"3964",76.7099990844727
"3965",78.5
"3966",82.1500015258789
"3967",81.2300033569336
"3968",79.4899978637695
"3969",83.629997253418
"3970",86.5199966430664
"3971",87.7600021362305
"3972",88.4499969482422
"3973",92.6399993896484
"3974",91.129997253418
"3975",89.3499984741211
"3976",87.2699966430664
"3977",89.1100006103516
"3978",85.6100006103516
"3979",85.4599990844727
"3980",82.8199996948242
"3981",85.5500030517578
"3982",85.9800033569336
"3983",85.0500030517578
"3984",84.5800018310547
"3985",85.3199996948242
"3986",87.9100036621094
"3987",89.0800018310547
"3988",87.9000015258789
"3989",86.5299987792969
"3990",88.370002746582
"3991",90
"3992",88.1699981689453
"3993",92.6100006103516
"3994",91.7900009155273
"3995",88.9100036621094
"3996",85.8300018310547
"3997",86.4700012207031
"3998",88.9599990844727
"3999",85.870002746582
"4000",86.9199981689453
"4001",85.5899963378906
"4002",81.6399993896484
"4003",80.0800018310547
"4004",79.7300033569336
"4005",80.9499969482422
"4006",77.9400024414062
"4007",76.2799987792969
"4008",77.2399978637695
"4009",78.1999969482422
"4010",80.5500030517578
"4011",81.2200012207031
"4012",79.9800033569336
"4013",76.9300003051758
"4014",74.25
"4015",72.0100021362305
"4016",71.4599990844727
"4017",71.0199966430664
"4018",73.1699981689453
"4019",75.3899993896484
"4020",77.2799987792969
"4021",76.1100006103516
"4022",74.2900009155273
"4023",75.1900024414062
"4024",76.0899963378906
"4025",78.2900009155273
"4026",77.4899978637695
"4027",79.5599975585938
"4028",79.5299987792969
"4029",78.9599990844727
"4030",78.4000015258789
"4031",80.2600021362305
"4032",76.9300003051758
"4033",72.8399963378906
"4034",73.6699981689453
"4035",73.7699966430664
"4036",74.629997253418
"4037",75.120002746582
"4038",77.4100036621094
"4039",78.3899993896484
"4040",79.8600006103516
"4041",80.1800003051758
"4042",79.4800033569336
"4043",80.3300018310547
"4044",81.3099975585938
"4045",81.620002746582
"4046",80.129997253418
"4047",80.1500015258789
"4048",81.0100021362305
"4049",79.6800003051758
"4050",77.9000015258789
"4051",78.870002746582
"4052",76.4100036621094
"4053",75.879997253418
"4054",73.3899993896484
"4055",74.1100006103516
"4056",77.1399993896484
"4057",78.4700012207031
"4058",78.0599975585938
"4059",79.7200012207031
"4060",80.1399993896484
"4061",79.0599975585938
"4062",78.5899963378906
"4063",78.4899978637695
"4064",76.3399963378906
"4065",76.1600036621094
"4066",73.9499969482422
"4067",75.3899993896484
"4068",76.3199996948242
"4069",75.6800003051758
"4070",77.0500030517578
"4071",77.6900024414062
"4072",78.1600036621094
"4073",79.6800003051758
"4074",80.4599990844727
"4075",77.5800018310547
"4076",76.6600036621094
"4077",75.7200012207031
"4078",76.6800003051758
"4079",74.8000030517578
"4080",71.3300018310547
"4081",67.6100006103516
"4082",68.3499984741211
"4083",66.7399978637695
"4084",67.6399993896484
"4085",69.3300018310547
"4086",70.9000015258789
"4087",69.9599990844727
"4088",69.2600021362305
"4089",72.8099975585938
"4090",73.1999969482422
"4091",72.9700012207031
"4092",74.370002746582
"4093",75.6699981689453
"4094",80.4199981689453
"4095",80.7099990844727
"4096",80.6100006103516
"4097",80.6999969482422
"4098",79.7399978637695
"4099",81.5299987792969
"4100",83.2600021362305
"4101",82.1600036621094
"4102",82.5199966430664
"4103",80.8300018310547
"4104",80.8600006103516
"4105",79.1600036621094
"4106",77.2900009155273
"4107",77.870002746582
"4108",78.7600021362305
"4109",77.0699996948242
"4110",74.3000030517578
"4111",74.7600021362305
"4112",76.7799987792969
"4113",75.6600036621094
"4114",71.6600036621094
"4115",68.5999984741211
"4116",68.5599975585938
"4117",71.3399963378906
"4118",73.1600036621094
"4119",73.7099990844727
"4120",72.5599975585938
"4121",70.870002746582
"4122",70.0400009155273
"4123",71.1100006103516
"4124",70.8600006103516
"4125",72.8300018310547
"4126",71.8600006103516
"4127",71.5500030517578
"4128",71.9899978637695
"4129",72.9100036621094
"4130",74.3399963378906
"4131",71.8300018310547
"4132",72.6699981689453
"4133",69.4599990844727
"4134",68.0899963378906
"4135",70.0999984741211
"4136",71.7399978637695
"4137",72.1500015258789
"4138",71.7399978637695
"4139",72.5299987792969
"4140",71.2900009155273
"4141",70.1699981689453
"4142",67.120002746582
"4143",69.4199981689453
"4144",68.2699966430664
"4145",70.620002746582
"4146",71.7799987792969
"4147",70.5
"4148",72.5299987792969
"4149",69.5100021362305
"4150",69.1600036621094
"4151",69.370002746582
"4152",67.6999969482422
"4153",69.5599975585938
"4154",69.8600006103516
"4155",70.6399993896484
"4156",69.7900009155273
"4157",71.7900009155273
"4158",71.8000030517578
"4159",73.8600006103516
"4160",72.9899978637695
"4161",74.8300018310547
"4162",75.75
"4163",76.8899993896484
"4164",75.4199981689453
"4165",74.1500015258789
"4166",75.75
"4167",75.3499984741211
"4168",75.629997253418
"4169",77.0699996948242
"4170",78.7399978637695
"4171",79.629997253418
"4172",78.7799987792969
"4173",80.0899963378906
"4174",80.5800018310547
"4175",81.8000030517578
"4176",81.370002746582
"4177",79.4899978637695
"4178",81.5500030517578
"4179",82.8199996948242
"4180",81.9400024414062
"4181",82.9199981689453
"4182",84.4000015258789
"4183",82.8199996948242
"4184",83.1900024414062
"4185",82.5100021362305
"4186",80.9899978637695
"4187",79.379997253418
"4188",80.3899993896484
"4189",81.25
"4190",80.7200012207031
"4191",80.3499984741211
"4192",78.8899993896484
"4193",79.0500030517578
"4194",79.8300018310547
"4195",80.0999984741211
"4196",81.1600036621094
"4197",81.629997253418
"4198",83.629997253418
"4199",85.5500030517578
"4200",86.6900024414062
"4201",87.5400009155273
"4202",86.870002746582
"4203",87.5100021362305
"4204",87.2900009155273
"4205",88.8399963378906
"4206",88.5199966430664
"4207",90.1600036621094
"4208",90.7699966430664
"4209",91.4800033569336
"4210",91.1999969482422
"4211",90.2799987792969
"4212",89.629997253418
"4213",90.0299987792969
"4214",89.6800003051758
"4215",90.3899993896484
"4216",93.6800003051758
"4217",91.7099990844727
"4218",90.7900009155273
"4219",88.8199996948242
"4220",89.2300033569336
"4221",84.2200012207031
"4222",82.3099975585938
"4223",82.7900009155273
"4224",86.379997253418
"4225",85.9700012207031
"4226",83.4899978637695
"4227",82.9100036621094
"4228",87.6900024414062
"4229",86.6600036621094
"4230",86.6600036621094
"4231",88.3199996948242
"4232",89.370002746582
"4233",88.75
"4234",85.4899978637695
"4235",83.7399978637695
"4236",85.3899993896484
"4237",83.2099990844727
"4238",85.5400009155273
"4239",82.3099975585938
"4240",81.0199966430664
"4241",80.4400024414062
"4242",82.4599990844727
"4243",80.5100021362305
"4244",80.8199996948242
"4245",77.370002746582
"4246",75.3300018310547
"4247",75.7399978637695
"4248",77.1699981689453
"4249",78.2600021362305
"4250",78.2600021362305
"4251",76.6600036621094
"4252",72.9000015258789
"4253",75.8899993896484
"4254",77.5999984741211
"4255",77.7699966430664
"4256",77.0999984741211
"4257",76.3499984741211
"4258",75.5400009155273
"4259",74.8600006103516
"4260",76.4100036621094
"4261",77.8600006103516
"4262",75.9599990844727
"4263",74.0699996948242
"4264",73.0400009155273
"4265",72.3199996948242
"4266",69.379997253418
"4267",69.3399963378906
"4268",71.2300033569336
"4269",71.3199996948242
"4270",68.6100006103516
"4271",69.4700012207031
"4272",71.5800018310547
"4273",71.4300003051758
"4274",72.4700012207031
"4275",73.4400024414062
"4276",74.2200012207031
"4277",73.8899993896484
"4278",73.5599975585938
"4279",NA
"4280",75.5699996948242
"4281",74.1100006103516
"4282",71.7699966430664
"4283",71.6500015258789
"4284",NA
"4285",70.379997253418
"4286",72.6999969482422
"4287",72.1900024414062
"4288",73.8099975585938
"4289",70.7699966430664
"4290",72.2399978637695
